"53","{""name"":""1 Look, listen and repeat."",""imgs"":[{""section"":""a"",""url"":""/images/TA3T2SHS/U16-L1-1-1-vupwywnmjododgub.jpg"",""width"":""6"",""height"":""4"",""texts"":[{""content"":""That's my dog."",""speaker"":""Quan"",""class"":"""",""begin"":""11.5"",""end"":""14.3""},{""content"":""Wow! He's cute!"",""speaker"":""Nam"",""class"":"""",""begin"":""17.3"",""end"":""19.5""}]},{""section"":""b"",""url"":""/images/TA3T2SHS/U16-L1-1-2-mcsnmfwivwnbfjuy.jpg"",""width"":"""",""height"":"""",""texts"":[{""content"":""Do you have any pets?"",""speaker"":""Quan"",""class"":"""",""begin"":""23.9"",""end"":""25.3""},{""content"":""Yes, I do. I have two dogs."",""speaker"":""Mai"",""class"":"""",""begin"":""28.3"",""end"":""31.8""}]}],""audio"":""/audio/TA3T2SHS/U16-L1-1.mp3"",""pageNumber"":""40""}","1","2","Unit 16 Do you have any pets?","Lesson 1","1 Look, listen and repeat.",,"2015-09-14 09:40:50","2015-12-14 08:48:49",NULL,"3216011"
"55","{""name"":""1 Look, listen and repeat."",""imgs"":[{""section"":""a"",""url"":""/images/TA3T2SHS/U16-L2-1-1-lffmkyvlerhgpqoh.jpg"",""width"":""6"",""height"":""4"",""texts"":[{""content"":""Where are my cats, Mum?"",""speaker"":""Nam"",""class"":"""",""begin"":""9.3"",""end"":""11.0""},{""content"":""They're over there, under the table."",""speaker"":""Nam's Mum"",""class"":"""",""begin"":""14.1"",""end"":""17.0""}]},{""section"":""b"",""url"":""/images/TA3T2SHS/U16-L2-1-2-ytcserotiryjnabr.jpg"",""width"":"""",""height"":"""",""texts"":[{""content"":""Is the dog there with the cats, Mum?"",""speaker"":""Nam"",""class"":"""",""begin"":""21.2"",""end"":""23.6""},{""content"":""No. He's in the garden. Look! He's there."",""speaker"":""Nam's Mum"",""class"":"""",""begin"":""26.7"",""end"":""29.2""}]}],""audio"":""/audio/TA3T2SHS/U16-L2-1.mp3"",""pageNumber"":""42""}","1","2","Unit 16 Do you have any pets?","Lesson 2","1 Look, listen and repeat.",,"2015-09-14 09:46:09","2015-11-14 13:49:40",NULL,"3216021"
"57","{""name"":""1 Look, listen and repeat."",""imgs"":[{""section"":""a"",""url"":""/images/TA3T2SHS/U17-L1-1-1-bgrbrzvjfntecrcv.jpg"",""width"":""6"",""height"":""4"",""texts"":[{""content"":""Do you like toys?"",""speaker"":""Mai"",""class"":"""",""begin"":""12.0"",""end"":""15.0""},{""content"":""Yes, I do."",""speaker"":""Nam"",""class"":"""",""begin"":""18.1"",""end"":""19.2""}]},{""section"":""b"",""url"":""/images/TA3T2SHS/U17-L1-1-2-eqombjqxwrnipfuj.jpg"",""width"":"""",""height"":"""",""texts"":[{""content"":""What toys do you like?"",""speaker"":""Nam"",""class"":"""",""begin"":""23.5"",""end"":""25.3""},{""content"":""I like ships."",""speaker"":""Mai"",""class"":"""",""begin"":""28.5"",""end"":""29.7""}]}],""audio"":""/audio/TA3T2SHS/U17-L1-1.mp3"",""pageNumber"":""46""}","1","2","Unit 17 What toys do you like?","Lesson 1","1 Look, listen and repeat.",,"2015-09-14 09:52:12","2015-12-14 08:49:47",NULL,"3217011"
"58","{""name"":""1 Look, listen and repeat."",""imgs"":[{""section"":""a"",""url"":""/images/TA3T2SHS/U17-L2-1-1-shrtouytfnzqvund.jpg"",""width"":""6"",""height"":""4"",""texts"":[{""content"":""Do you have any parrots?"",""speaker"":""Mai"",""class"":"""",""begin"":""9.4"",""end"":""11.1""},{""content"":""Yes, I do."",""speaker"":""Quan"",""class"":"""",""begin"":""14.2"",""end"":""15.9""}]},{""section"":""b"",""url"":""/images/TA3T2SHS/U17-L2-1-2-vqtqfixandjmyaly.jpg"",""width"":"""",""height"":"""",""texts"":[{""content"":""How many parrots do you have?"",""speaker"":""Mai"",""class"":"""",""begin"":""20.2"",""end"":""22.4""},{""content"":""I have five"",""speaker"":""Quan"",""class"":"""",""begin"":""25.5"",""end"":""26.9""}]}],""audio"":""/audio/TA3T2SHS/U17-L2-1.mp3"",""pageNumber"":""48""}","1","2","Unit 17 What toys do you like?","Lesson 2","1 Look, listen and repeat.",,"2015-09-14 09:54:51","2015-11-14 13:49:40",NULL,"3217021"
"60","{""name"":""1 Look, listen and repeat."",""imgs"":[{""section"":""a"",""url"":""/images/TA3T2SHS/U18-L1-1-1-gpddcuowjjofxdxg.jpg"",""width"":""6"",""height"":""4"",""texts"":[{""content"":""I'm home. Where are you, Hoa?"",""speaker"":""Nam"",""class"":"""",""begin"":""12.0"",""end"":""17.1""},{""content"":""I'm in my room."",""speaker"":""Hoa"",""class"":"""",""begin"":""20.1"",""end"":""21.9""}]},{""section"":""b"",""url"":""/images/TA3T2SHS/U18-L1-1-2-ygtjxncvbukjqwhj.jpg"",""width"":"""",""height"":"""",""texts"":[{""content"":""What are you doing?"",""speaker"":""Nam"",""class"":"""",""begin"":""26.2"",""end"":""27.5""},{""content"":""I'm reading."",""speaker"":""Hoa"",""class"":"""",""begin"":""30.5"",""end"":""31.7""}]}],""audio"":""/audio/TA3T2SHS/U18-L1-1.mp3"",""pageNumber"":""52""}","1","2","Unit 18 What are you doing?","Lesson 1","1 Look, listen and repeat.",,"2015-09-14 09:58:42","2015-12-14 09:05:30",NULL,"3218011"
"62","{""name"":""1 Look, listen and repeat."",""imgs"":[{""section"":""a"",""url"":""/images/TA3T2SHS/U18-L2-1-1-wwyltmztinlznaau.jpg"",""width"":""6"",""height"":""4"",""texts"":[{""content"":""Where's Peter?"",""speaker"":""Mr Brown"",""class"":"""",""begin"":""9.9"",""end"":""10.7""},{""content"":""He's in his room."",""speaker"":""Linda"",""class"":"""",""begin"":""13.9"",""end"":""15.3""}]},{""section"":""b"",""url"":""/images/TA3T2SHS/U18-L2-1-2-aiylspuohcskhwta.jpg"",""width"":"""",""height"":"""",""texts"":[{""content"":""What's he doing there?"",""speaker"":""Mr Brown"",""class"":"""",""begin"":""19.6"",""end"":""20.8""},{""content"":""He's doing his homework."",""speaker"":""Linda"",""class"":"""",""begin"":""24.0"",""end"":""25.8""}]}],""audio"":""/audio/TA3T2SHS/U18-L2-1.mp3"",""pageNumber"":""54""}","1","2","Unit 18 What are you doing?","Lesson 2","1 Look, listen and repeat.",,"2015-09-14 10:02:20","2015-11-14 13:49:40",NULL,"3218021"
"68","{""name"":""1 Look, listen and repeat."",""imgs"":[{""section"":""a"",""url"":""/images/TA3T2SHS/U19-L1-1-1-hgnfnuiuwlezvtip.jpg"",""width"":""6"",""height"":""4"",""texts"":[{""content"":""Are Nam and Quan here?"",""speaker"":""Linda"",""class"":"""",""begin"":""12.0"",""end"":""15.9""},{""content"":""No, they aren't. They're in the park."",""speaker"":""Mrs Lan"",""class"":"""",""begin"":""19.3"",""end"":""23.1""}]},{""section"":""b"",""url"":""/images/TA3T2SHS/U19-L1-1-2-rvqlxsujbhlqzmab.jpg"",""width"":"""",""height"":"""",""texts"":[{""content"":""What are they doing?"",""speaker"":""Linda"",""class"":"""",""begin"":""27.3"",""end"":""29.2""},{""content"":""They're skating."",""speaker"":""Mrs Lan"",""class"":"""",""begin"":""30.1"",""end"":""31.7""}]}],""audio"":""/audio/TA3T2SHS/U19-L1-1.mp3"",""pageNumber"":""58""}","1","2","Unit 19 They're in the park","Lesson 1","1 Look, listen and repeat.",,"2015-09-15 01:26:33","2015-12-14 09:06:11",NULL,"3219011"
"70","{""name"":""1 Look, listen and repeat."",""imgs"":[{""section"":""a"",""url"":""/images/TA3T2SHS/U19-L2-1-1-jrgfsfapkazqiqzv.jpg"",""width"":""6"",""height"":""4"",""texts"":[{""content"":""Hello, Mai. This is Linda. I'm in Ho Chi Minh City."",""speaker"":""Linda"",""class"":"""",""begin"":""9.3"",""end"":""20.7""},{""content"":""Oh, great!"",""speaker"":""Mai"",""class"":"""",""begin"":""23.7"",""end"":""25.2""}]},{""section"":""b"",""url"":""/images/TA3T2SHS/U19-L2-1-2-aslmipuyoiwmbazz.jpg"",""width"":"""",""height"":"""",""texts"":[{""content"":""What's the weather like in Ho Chi Minh City, Linda?"",""speaker"":""Mai"",""class"":"""",""begin"":""29.6"",""end"":""32.8""},{""content"":""It's sunny."",""speaker"":""Linda"",""class"":"""",""begin"":""36.0"",""end"":""37.0""}]}],""audio"":""/audio/TA3T2SHS/U19-L2-1.mp3"",""pageNumber"":""60""}","1","2","Unit 19 They're in the park","Lesson 2","1 Look, listen and repeat.",,"2015-09-15 01:29:32","2015-12-02 03:54:32",NULL,"3219021"
"71","{""name"":""1 Look, listen and repeat."",""imgs"":[{""section"":""a"",""url"":""/images/TA3T2SHS/U20-L1-1-1-bnqnqtlitpkienvf.jpg"",""width"":""6"",""height"":""4"",""texts"":[{""content"":""Where's Sa Pa, Mai?"",""speaker"":""Linda"",""class"":"""",""begin"":""11.3"",""end"":""15.0""},{""content"":""It's in north Viet Nam."",""speaker"":""Mai"",""class"":"""",""begin"":""18.0"",""end"":""20.0""}]},{""section"":""b"",""url"":""/images/TA3T2SHS/U20-L1-1-2-nzrgrfkrsgeuqnhw.jpg"",""width"":"""",""height"":"""",""texts"":[{""content"":""This is a photo of Sa Pa."",""speaker"":""Mai"",""class"":"""",""begin"":""24.3"",""end"":""26.5""},{""content"":""Oh! It's very beautiful."",""speaker"":""Linda"",""class"":"""",""begin"":""29.5"",""end"":""32.8""}]}],""audio"":""/audio/TA3T2SHS/U20-L1-1.mp3"",""pageNumber"":""64""}","1","2","Unit 20 Where's Sa Pa?","Lesson 1","1 Look, listen and repeat.",,"2015-09-15 01:32:35","2015-12-14 09:07:12",NULL,"3220011"
"72","{""name"":""1 Look, listen and repeat."",""imgs"":[{""section"":""a"",""url"":""/images/TA3T2SHS/U20-L2-1-1-buldmgsmcdntzbdr.jpg"",""width"":""6"",""height"":""4"",""texts"":[{""content"":""Look. This is a photo of Hai Duong."",""speaker"":""Linda"",""class"":"""",""begin"":""10.4"",""end"":""14.6""},{""content"":""Is Hai Duong near Ha Noi?"",""speaker"":""Tony"",""class"":"""",""begin"":""17.8"",""end"":""20.3""},{""content"":""Yes, it is."",""speaker"":""Linda"",""class"":"""",""begin"":""23.3"",""end"":""24.9""}]},{""section"":""b"",""url"":""/images/TA3T2SHS/U20-L2-1-2-gmoztelxnxpvlzpn.jpg"",""width"":"""",""height"":"""",""texts"":[{""content"":""And this is a photo of Ha Long Bay."",""speaker"":""Linda"",""class"":"""",""begin"":""29.2"",""end"":""32.6""},{""content"":""Is Ha Long Bay near Ha Noi?"",""speaker"":""Tony"",""class"":"""",""begin"":""35.8"",""end"":""38.2""},{""content"":""No, it isn't. It's far from Ha Noi."",""speaker"":""Linda"",""class"":"""",""begin"":""41.1"",""end"":""45.5""}]}],""audio"":""/audio/TA3T2SHS/U20-L2-1.mp3"",""pageNumber"":""66""}","1","2","Unit 20 Where's Sa Pa?","Lesson 2","1 Look, listen and repeat.",,"2015-09-15 01:36:27","2015-11-14 13:49:40",NULL,"3220021"
